employee_id,department,job_level,location,gender,ethnicity,hire_date,tenure_months,performance_score,engagement_score,absence_days_ytd,left_company,exit_reason,exit_date,dq_missing_exit_date,tenure_band,salary_proxy,replacement_cost_est,flight_risk_score,high_risk_employee,hire_year
EMP01869,People & Culture,Analyst,Manchester,Non-binary / prefer not to say,White,2024-03-01,10.0,2.4,4.0,8.0,0,,,0,7-12m,38000,22800.0,1.64,0,2024.0
EMP01749,Legal & Compliance,Senior Analyst,Dublin,Female,White,2021-07-30,41.0,3.1,3.3,4.0,0,,,0,37-60m,52000,31200.0,1.78,0,2021.0
EMP02177,Customer Success,Senior Analyst,London,Male,White,2021-10-29,38.0,3.25,3.2,14.0,0,,,0,37-60m,52000,31200.0,1.78,0,2021.0
EMP01447,Marketing,Analyst,Dublin,Male,Asian / Asian British,2024-03-01,10.0,3.7,3.3,15.0,1,Relocation,2024-07-01,0,7-12m,38000,22800.0,1.54,0,2024.0
EMP01350,Finance,Manager,Manchester,Male,White,2021-11-29,37.0,3.6,3.2,8.0,0,,,0,37-60m,68000,40800.0,1.64,0,2021.0
EMP01046,Finance,Manager,London,Male,White,2020-12-28,48.0,3.9,3.8,14.0,0,,,0,37-60m,68000,40800.0,1.16,0,2020.0
EMP02182,Sales & Commercial,Senior Manager,Amsterdam,Male,Not disclosed,2020-02-27,58.0,2.9,3.9,6.0,0,,,0,37-60m,88000,52800.0,1.5,0,2020.0
EMP02060,Finance,Senior Analyst,Manchester,Female,Black / African / Caribbean,2024-12-01,1.0,4.0,4.4,0.0,0,,,0,0-6m,52000,31200.0,0.76,0,2024.0
EMP01109,Sales & Commercial,Senior Analyst,Amsterdam,Male,Asian / Asian British,2023-12-01,13.0,4.0,2.6,4.0,1,Compensation,2024-05-28,0,13-24m,52000,31200.0,1.84,0,2023.0
EMP01030,Technology,Senior Analyst,Amsterdam,Female,White,2022-08-30,28.0,4.8,3.8,0.0,0,,,0,25-36m,52000,31200.0,0.8,0,2022.0
EMP01182,Technology,Senior Analyst,Amsterdam,Male,White,2023-01-30,23.0,2.7,4.1,10.0,0,,,0,13-24m,52000,31200.0,1.46,0,2023.0
EMP01622,Technology,Analyst,London,Female,White,2023-01-30,23.0,2.6,3.5,12.0,0,,,0,13-24m,38000,22800.0,1.86,0,2023.0
EMP01635,Technology,Senior Manager,London,Male,Black / African / Caribbean,2019-05-29,67.0,4.6,3.4,6.0,0,,,0,60m+,88000,52800.0,1.12,0,2019.0
EMP01105,Legal & Compliance,Manager,London,Non-binary / prefer not to say,Mixed / Multiple ethnic groups,2022-05-31,31.0,4.1,2.6,9.0,0,,,0,25-36m,68000,40800.0,1.8,0,2022.0
EMP01061,Sales & Commercial,Analyst,Lagos,Female,Black / African / Caribbean,2024-03-01,10.0,2.4,4.1,7.0,0,,,0,7-12m,38000,22800.0,1.58,0,2024.0
EMP01659,Finance,Senior Manager,London,Male,Not disclosed,2021-01-28,47.0,3.4,2.2,1.0,0,,,0,37-60m,88000,52800.0,2.32,1,2021.0
EMP02108,Customer Success,Manager,Manchester,Male,Asian / Asian British,2022-06-30,30.0,3.0,2.6,15.0,0,,,0,25-36m,68000,40800.0,2.24,1,2022.0
EMP01491,Operations,Analyst,London,Female,White,2024-04-01,9.0,4.0,4.0,0.0,1,Work-life balance,2024-12-23,0,7-12m,38000,22800.0,1.0,0,2024.0
EMP01316,Finance,Analyst,London,Male,Black / African / Caribbean,2024-01-31,11.0,3.5,3.5,0.0,0,,,0,7-12m,38000,22800.0,1.5,0,2024.0
EMP01382,Finance,Senior Analyst,Amsterdam,Female,Asian / Asian British,2024-06-01,7.0,3.7,2.4,0.0,0,,,0,7-12m,52000,31200.0,2.08,1,2024.0
EMP01423,Technology,Senior Analyst,Manchester,Female,White,2023-12-01,13.0,1.8,3.4,9.0,0,,,0,13-24m,52000,31200.0,2.24,1,2023.0
EMP02186,Legal & Compliance,Manager,London,Male,White,2023-08-01,17.0,3.2,5.0,12.0,0,,,0,13-24m,68000,40800.0,0.72,0,2023.0
EMP01446,Legal & Compliance,Manager,London,Male,Black / African / Caribbean,2023-08-01,17.0,3.5,2.1,8.0,0,,,0,13-24m,68000,40800.0,2.34,1,2023.0
EMP01664,Sales & Commercial,Senior Analyst,Manchester,Male,White,2022-06-30,30.0,4.2,4.3,11.0,0,,,0,25-36m,52000,31200.0,0.74,0,2022.0
EMP02025,Legal & Compliance,Analyst,Amsterdam,Non-binary / prefer not to say,White,2023-08-01,17.0,3.2,2.4,2.0,0,,,0,13-24m,38000,22800.0,2.28,1,2023.0
EMP01627,Operations,Analyst,Lagos,Male,Other / prefer not to say,2024-12-01,1.0,3.6,3.1,7.0,1,Better opportunity,2025-01-31,0,0-6m,38000,22800.0,1.7,0,2024.0
EMP02113,Sales & Commercial,Senior Analyst,Lagos,Male,Black / African / Caribbean,2022-07-31,29.0,3.9,4.0,5.0,0,,,0,25-36m,52000,31200.0,1.04,0,2022.0
EMP02102,Marketing,Senior Analyst,Amsterdam,Male,White,2022-06-30,30.0,2.6,3.8,11.0,0,,,0,25-36m,52000,31200.0,1.68,0,2022.0
EMP01269,Sales & Commercial,Senior Manager,Dublin,Female,Mixed / Multiple ethnic groups,2020-11-28,49.0,3.2,3.3,7.0,0,,,0,37-60m,88000,52800.0,1.74,0,2020.0
EMP01930,Sales & Commercial,Senior Analyst,Dublin,Male,Mixed / Multiple ethnic groups,2023-12-31,12.0,4.6,2.6,7.0,0,,,0,7-12m,52000,31200.0,1.6,0,2023.0
EMP02148,Finance,Senior Analyst,Manchester,Male,White,2022-11-30,25.0,3.2,4.3,8.0,0,,,0,25-36m,52000,31200.0,1.14,0,2022.0
EMP02120,Technology,Senior Analyst,London,Female,Black / African / Caribbean,2023-08-01,17.0,3.6,3.0,10.0,0,,,0,13-24m,52000,31200.0,1.76,0,2023.0
EMP01012,Marketing,Senior Analyst,London,Male,Asian / Asian British,2022-10-30,26.0,2.2,2.5,4.0,1,Work-life balance,2023-04-22,0,25-36m,52000,31200.0,2.62,1,2022.0
EMP01115,Finance,Senior Analyst,Manchester,Non-binary / prefer not to say,White,2024-12-01,1.0,3.3,1.7,6.0,1,Redundancy,2025-01-30,0,0-6m,52000,31200.0,2.66,1,2024.0
EMP01844,Marketing,Analyst,Dublin,Male,White,2024-12-01,1.0,3.7,3.1,6.0,0,,,0,0-6m,38000,22800.0,1.66,0,2024.0
EMP01353,Finance,Senior Manager,London,Non-binary / prefer not to say,Mixed / Multiple ethnic groups,2019-09-28,63.0,3.2,2.6,7.0,0,,,0,60m+,88000,52800.0,2.16,1,2019.0
EMP01774,Sales & Commercial,Senior Analyst,London,Male,Black / African / Caribbean,2022-06-30,30.0,2.5,4.5,13.0,0,,,0,25-36m,52000,31200.0,1.3,0,2022.0
EMP01691,Sales & Commercial,Analyst,Manchester,Female,White,2023-04-01,21.0,3.4,3.9,17.0,0,,,0,13-24m,38000,22800.0,1.3,0,2023.0
EMP01791,Technology,Manager,London,Male,White,2021-05-30,43.0,3.7,2.2,5.0,0,,,0,37-60m,68000,40800.0,2.2,1,2021.0
EMP01532,Marketing,Manager,Dublin,Male,White,2021-08-29,40.0,3.9,3.6,14.0,0,,,0,37-60m,68000,40800.0,1.28,0,2021.0
EMP01868,Technology,Analyst,Manchester,Male,Asian / Asian British,2023-08-31,16.0,4.0,4.0,9.0,0,,,0,13-24m,38000,22800.0,1.0,0,2023.0
EMP01170,Operations,Analyst,Lagos,Male,White,2024-12-01,1.0,3.3,4.5,4.0,0,,,0,0-6m,38000,22800.0,0.98,0,2024.0
EMP01240,Technology,Manager,Dublin,Not disclosed,Mixed / Multiple ethnic groups,2022-01-29,35.0,3.6,3.0,10.0,0,,,0,25-36m,68000,40800.0,1.76,0,2022.0
EMP02185,Technology,Senior Analyst,London,Male,White,2022-07-31,29.0,4.5,2.0,11.0,0,,,0,25-36m,52000,31200.0,2.0,0,2022.0
EMP01074,Customer Success,Analyst,Dublin,Male,White,2024-12-01,1.0,3.7,3.6,1.0,0,,,0,0-6m,38000,22800.0,1.36,0,2024.0
EMP02087,Finance,Director,London,Male,White,2020-01-28,59.0,4.6,1.9,0.0,0,,,0,37-60m,118000,70800.0,2.02,1,2020.0
EMP01762,Sales & Commercial,Senior Analyst,London,Female,Other / prefer not to say,2021-06-29,42.0,3.6,2.9,22.0,0,,,0,37-60m,52000,31200.0,1.82,0,2021.0
EMP01741,Operations,Analyst,London,Male,White,2024-05-01,8.0,3.4,2.8,11.0,0,,,0,7-12m,38000,22800.0,1.96,0,2024.0
EMP01751,Technology,Analyst,Manchester,Female,White,2023-12-31,12.0,3.6,3.2,6.0,0,,,0,7-12m,38000,22800.0,1.64,0,2023.0
EMP01742,Sales & Commercial,Senior Analyst,Lagos,Male,Black / African / Caribbean,2023-08-31,16.0,3.4,3.7,12.0,1,Better opportunity,2024-10-12,0,13-24m,52000,31200.0,1.42,0,2023.0
EMP01831,Sales & Commercial,Analyst,Manchester,Female,Asian / Asian British,2024-08-01,5.0,3.3,4.1,9.0,0,,,0,0-6m,38000,22800.0,1.22,0,2024.0
EMP01048,Operations,Analyst,London,Male,White,2024-12-01,1.0,3.4,3.3,3.0,0,,,0,0-6m,38000,22800.0,1.66,0,2024.0
EMP01763,Sales & Commercial,Senior Manager,London,Female,White,2020-02-27,58.0,4.0,4.8,3.0,0,,,0,37-60m,88000,52800.0,0.52,0,2020.0
EMP01592,Finance,Manager,Amsterdam,Female,White,2021-10-29,38.0,4.1,3.7,7.0,0,,,0,37-60m,68000,40800.0,1.14,0,2021.0
EMP01808,Legal & Compliance,Manager,Dublin,Male,Mixed / Multiple ethnic groups,2021-03-30,45.0,2.8,2.3,10.0,1,Better opportunity,2022-01-12,0,37-60m,68000,40800.0,2.5,1,2021.0
EMP02084,People & Culture,Analyst,Lagos,Male,Other / prefer not to say,2023-07-01,18.0,3.4,1.8,10.0,0,,,0,13-24m,38000,22800.0,2.56,1,2023.0
EMP01506,Technology,Analyst,London,Female,White,2022-12-30,24.0,2.9,2.3,12.0,0,,,0,13-24m,38000,22800.0,2.46,1,2022.0
EMP02045,People & Culture,Senior Manager,Lagos,Female,Mixed / Multiple ethnic groups,2020-02-27,58.0,3.8,2.8,9.0,0,,,0,37-60m,88000,52800.0,1.8,0,2020.0
EMP01653,Operations,Senior Manager,London,Male,White,2019-10-28,62.0,4.7,3.0,4.0,0,,,0,60m+,88000,52800.0,1.32,0,2019.0
EMP01193,Legal & Compliance,Analyst,Manchester,Female,White,2023-08-31,16.0,4.2,4.0,8.0,0,,,0,13-24m,38000,22800.0,0.92,0,2023.0
EMP01245,Technology,Senior Manager,London,Male,Black / African / Caribbean,2019-05-29,67.0,3.5,2.8,12.0,0,,,0,60m+,88000,52800.0,1.92,0,2019.0
EMP01060,Sales & Commercial,Manager,London,Female,Mixed / Multiple ethnic groups,2022-04-30,32.0,3.7,4.3,19.0,0,,,0,25-36m,68000,40800.0,0.94,0,2022.0
EMP01177,Finance,Senior Analyst,Lagos,Female,White,2022-12-30,24.0,3.7,4.2,11.0,0,,,0,13-24m,52000,31200.0,1.0,0,2022.0
EMP01450,Technology,Manager,London,Male,White,2022-05-31,31.0,2.5,2.1,3.0,0,,,0,25-36m,68000,40800.0,2.74,1,2022.0
EMP01056,Legal & Compliance,Senior Analyst,London,Male,White,2023-10-01,15.0,3.3,4.0,8.0,0,,,0,13-24m,52000,31200.0,1.28,0,2023.0
EMP01920,Technology,Senior Manager,Dublin,Male,White,2020-06-28,54.0,3.1,3.5,6.0,0,,,0,37-60m,88000,52800.0,1.66,0,2020.0
EMP02093,Finance,Analyst,Amsterdam,Male,White,2024-07-01,6.0,3.9,4.9,2.0,0,,,0,0-6m,38000,22800.0,0.5,0,2024.0
EMP02193,Sales & Commercial,Senior Analyst,Manchester,Male,White,2024-08-31,4.0,4.2,2.1,2.0,0,,,0,0-6m,52000,31200.0,2.06,1,2024.0
EMP01642,Sales & Commercial,Senior Analyst,Lagos,Male,White,2023-04-01,21.0,3.0,4.2,4.0,0,,,0,13-24m,52000,31200.0,1.28,0,2023.0
